main_category_name,sub_category_name,ranking,title,ori_price,dis_price,discount_percent
e쿠폰/티켓,ALL,97,[스타벅스](스타벅스) 기분좋은 디저트 세트,13700,13700,0
e쿠폰/티켓,ALL,98,[웨스턴조선]조선호텔 아리아뷔페 1인식사권 (전일 사용가능),110000,110000,0
e쿠폰/티켓,ALL,99,[쿠우쿠우](쿠우쿠우) 기프티카드 10만원권,100000,100000,0
e쿠폰/티켓,ALL,100,[스타벅스](스타벅스) 부드러운 디저트 세트,12700,12700,0
생활/주방/건강,ALL,24,[레인보우샵]과탄산소다 3kg 대용량 1+1  베이직,11900,11900,68
생활/주방/건강,ALL,25,[유한락스]유한락스 new 욕실청소 500mlx4개 +락스 500ml 증정,12900,12900,13
생활/주방/건강,ALL,26,[하비비]요술톡톡 변기클리너 1세트(브러쉬 72개입),19800,19800,0
생활/주방/건강,ALL,27,[살림백서]살림백서 제습제 520ml 24개입 옷장 습기제거제,16900,16900,66
생활/주방/건강,ALL,28,[다우니]다우니 섬유유연제 8.5L 아로마플로럴 x 2개 농축형,28900,28900,67
생활/주방/건강,ALL,29,[박스포유]100%직접생산/ 박스포유 택배박스,27500,27500,14
생활/주방/건강,ALL,30,[쏘피]바디피트 3+3 골라담기 균일초특가/생리대/오버나이트,12900,12900,50
생활/주방/건강,ALL,31,국내생산 귀가 편한 3중필터 마스크 50매,21000,21000,0
생활/주방/건강,ALL,32,[베베숲]베베숲 프리미어 물티슈 엠보싱 캡 70매 20팩,27630,27630,0
생활/주방/건강,ALL,33,로벤탈 올리비아네이쳐 프라이팬 1+1,14900,14900,8
생활/주방/건강,ALL,34,국내산 KF-AD 비말차단 마스크 대형 화이트50매 입체형,28900,28900,0
생활/주방/건강,ALL,35,[페리오]펌핑치약 285gX3종(스피아민트+허브+시트러스),12900,12900,0
도서/음반,ALL,36,키즈엠 도서 신나는 여름휴가 그림책 (전 6권),65000,65000,7
도서/음반,ALL,37,(초등세계사추천) 한국헤르만헤세 나폴레옹이야기세계사 전68권 : 펜별도,228000,228000,24
도서/음반,ALL,38,(DVD 베스트) 슈퍼심플송 SUPER SIMPLE SONG ABC Phonics WORD+베스트+스페셜,109000,109000,9
도서/음반,ALL,39,JYBOOKS 노부영 사이트 워드 48종 풀세트,198560,198560,13
도서/음반,ALL,40,NE능률 Come On Everyone Lv.1~6 Set (개정판),96000,96000,33
도서/음반,ALL,41,[기탄교육]기탄 사고력 수학 세트 외 시리즈 선택(기탄수학/국어/한글/영어/한자/떼기시리즈),25200,25200,10
도서/음반,ALL,42,(도치맘)(세이펜BOOK) 매직 스쿨버스 클래식 6종 (책 + CD) + 액티비티 가이드북 1권,43400,43400,45
도서/음반,ALL,43,[EBS교육방송]EBS 만점왕 1 2 3 4 5 6 학년 전과목 국사과 세트,30600,30600,0
도서/음반,ALL,44,(카드15%할인)악몽을 먹고 자란 소년좀비아이 세트/봄날의 개/사이코지만 괜찮아 1(대본집)(예약),21600,21600,0
도서/음반,ALL,45,씨투엠에듀 플라토 액트북 Act Book,10800,10800,10
도서/음반,ALL,46,(초등학습_반짝특가) 교과지식그리스로마신화세계의신화 전68권 한국톨스토이 : 초등교과,198560,198560,23
도서/음반,ALL,47,(특가) DK My First busy day Collection / DK My First Collection : 세이펜 7/24 이후 순차출고,241980,241980,23
도서/음반,ALL,48,[아이챌린지]사고셈 특별 패키지 6세/사고셈 특별 패키지 7세/사고셈 특별 패키지 초등1 각 세트별 선택구매,36000,36000,10
가구/침구,ALL,33,1+1 시원한 여름 베개커버/지퍼형/베개/배게/커버/솜,5900,5900,34
가구/침구,ALL,34,1~6인 키높이 접이식테이블 좌식책상 밥상 이반가구01,19800,19800,52
가구/침구,ALL,35,[쁘리엘르]사계절 3중직 암막커튼 창형 중형 아일렛 커텐,16900,16900,65
가구/침구,ALL,36,[까르데코]1+1 암막커튼 속지 아이방/안방/거실 햇빛차단,15800,15800,68
가구/침구,ALL,37,[쁘리엘르]레이스 슬라브 쉬폰 커튼 커텐 나비주름 거실커튼,19900,19900,63
가구/침구,ALL,38,(보드래) 여름 침대커버 누빔매트리스커버 패드 이불,12800,12800,69
가구/침구,ALL,39,[에이블루]커블체어_와이더/컴피 바른자세 허리 교정의자 모음,42900,42900,56
가구/침구,ALL,40,[리브맘]7존 기절 매트리스 침대 접이식 바닥 토퍼 수면매트,29900,29900,69
가구/침구,ALL,41,은남침구2020 여름이불/일본수출 쿨소재/아사면/인견,39500,39500,34
가구/침구,ALL,42,[올리비아데코]여름침구 모음전/패드/인견/시어서커,22900,22900,69
가구/침구,ALL,43,[데일리콤마]디퓨저 본품 100ml 1+1+1+1 / 전성분공개 착한디퓨저,9900,9900,0
가구/침구,ALL,44,뷰하우스 4계절 암막커튼1+1(2장),16900,16900,63
가구/침구,ALL,45,[양키캔들][양키캔들] 라지자 모음전,19500,19500,0
가구/침구,ALL,46,[이모레돌런트]이모레돌런트 디퓨저리필 500ml 1+1+1+1,15900,15900,43
가구/침구,ALL,47,[아이닉스]순면 누빔 침대매트리스커버 침대커버 방수커버 패드,24900,24900,3
식품,ALL,58,[리챔]리챔 200g 15캔,25900,25900,21
식품,ALL,59,[비첸향]미니이지포크 500g MMP500  예약상품 2020.08.06 부터 발송,40020,40020,8
식품,ALL,60,[매일우유]매일 멸균우유 200ml 48팩/우유,24900,24900,10
식품,ALL,61,[립톤]아이스티 패션후르츠 1500g +계량컵증정: 행사특가 ~,6900,6900,46
식품,ALL,62,[GFresh]보쌈무김치 /고기단짝 국내산 보쌈무김치 2kg,11900,11900,33
식품,ALL,63,(전단상품)농협프리미엄_예천일품쌀10KG 포 ,25900,25900,0
식품,ALL,64,쁘띠리얼 구운도너츠40g x25봉,9900,9900,40
식품,ALL,65,[김나운더키친]김나운 떡갈비 명작 18팩/총36장,31900,31900,0
식품,ALL,66,동원 인포켓치즈 10개+10개 총20/모짜렐라치즈/햄/간식,12900,12900,40
식품,ALL,67,도라에몽 초코콘 15gx20개 어린이집 유치원 과자 간식,8900,8900,0
식품,ALL,68,몸에 좋은 국내산 오리롤 250g x 4팩,10900,10900,40
식품,ALL,69,[제주삼다수]제주삼다수 500ml 40병 / 생수전문배송,16600,16600,10
화장품/헤어,ALL,32,[청정미인]히아루론 폼클렌징 500g 1+1+팩10매 대용량 페이셜케어,12900,12900,66
화장품/헤어,ALL,33,[아모스]1+1 아모스 헤어 컬링에센스2x(이엑스) 150mlx2개,17180,17180,0
화장품/헤어,ALL,34,[버츠비]버츠비 레스-큐 오인트먼트 15g 1+1,15900,15900,40
화장품/헤어,ALL,35,[제이준]7월한정 제이준 베스트 마스크팩 균일세일,9900,9900,70
화장품/헤어,ALL,36,[샤워메이트]샤워메이트 내추럴 퍼퓸 바디워시 x3(3종)+증정,9900,9900,15
화장품/헤어,ALL,37,[메디플라워]순한 곡물 마일드 필링젤/클렌징폼 100mlx3개 특가,8500,8500,64
화장품/헤어,ALL,38,[삐아]삐아 라스트 벨벳 립틴트,6000,6000,0
화장품/헤어,ALL,39,유니픽쳐 타투 아이브로우 1+1+눈썹가이드3종 한정특가,10900,10900,69
화장품/헤어,ALL,40,[라벨영]쇼킹 좀싹미스트 3+1증정/발냄새+땀제거,29700,29700,0
화장품/헤어,ALL,41,[프리메라]프리메라 리페어빈 시카 크림 40ml 기획세트,13900,13900,46
화장품/헤어,ALL,42,[실크테라피]오리지널 헤어에센스   용기 150ml x2개+30ml 추가증정,26900,26900,55
화장품/헤어,ALL,43,[피지오겔]피지오겔 DMT 페이셜 크림 150ml,21290,21290,0
화장품/헤어,ALL,44,[아이오페]맨 올데이 퍼펙트 올인원 120ml/주름개선/스킨로션,26600,26600,30
화장품/헤어,ALL,45,[NO.1] 듀이셀 턴온크림 1+1,35150,35150,5
여행,ALL,58,|강원 춘천시| 엘리시안 강촌리조트(강촌/강촌여행/강촌숙소/강촌숙박/단체숙소/야유회/강촌리조트),82210,82210,2
여행,ALL,59,|최대10만원할인|동해 보양온천 컨벤션 호텔(강원 호텔/동해/양양/고성/삼척),51210,51210,1
여행,ALL,60,와이파이도시락 국내데이터 30일동안 매일 3GB(총90GB) / NO약정 기간연장가능 30일렌탈,33000,33000,0
여행,ALL,61,서울/경기/충청  뽀로로파크 1회이용권 (문자티켓),16000,16000,20
여행,ALL,62,(문자발송) 김해 롯데워터파크 클린패스 오후 12시권(7/28~8/16),19900,19900,0
여행,ALL,63,경주월드 8월 자유이용권 종일권/ 오후4시권/ 4시권 소인 기준 (8/1~8/31),20900,20900,0
여행,ALL,64,여수해상케이블카/판타지월드/여수/여수케이블(~8/31),10000,10000,0
여행,ALL,65,|경북나드리| 경주(경주월드+엑스포공원)/얼리버드/당일사용,24000,24000,0
여행,ALL,66,|최대 10만원 할인||경기 호텔| 양평 블룸비스타 (양평),104500,104500,0
여행,ALL,67,"|최대 10만원 할인||전북 호텔| 라마다 전주 (전주,완주)",95000,95000,0
여행,ALL,68,"|최대 10만원 할인||강원 리조트| 메이힐스 리조트 (영월,정선)",60000,60000,0
여행,ALL,69,"|최대 10만원 할인||강원 호텔| 속초 씨크루즈호텔 (속초,양양,고성)",89000,89000,0
여행,ALL,70,|강원 고성군| 설악 썬밸리리조트(고성/속초/강원도리조트/고성여행/속초여행/아이파크/설악산),89600,89600,0
여행,ALL,71,"|최대 10만원 할인||강원 호텔| 속초 썬라이즈 호텔 (속초,양양,고성)",89000,89000,0
컴퓨터/전자,ALL,71,[피스넷]끊김없는 완전무선 블루투스이어폰 피스넷 프리고,49900,49900,4
컴퓨터/전자,ALL,72,[뽀송]최신형 제습기 DO2H160-IWK 16L/빨래건조/운동화건조,369000,369000,0
컴퓨터/전자,ALL,73,[네스카페]돌체구스토캡슐 아메리카노 돌체구스토 캡슐커피,7600,7600,0
컴퓨터/전자,ALL,74,[로지텍]로지텍 코리아 MK270R 무선키보드마우스세트,29900,29900,8
컴퓨터/전자,ALL,75,[네고]강화유리 갤럭시S20 노트10 9 S10 아이폰11프로맥스XS,14900,14900,21
컴퓨터/전자,ALL,76,[뽀송][공식파트너] 2020년형 위닉스 뽀송 제습기 10L DXAE100-JWK,217000,217000,0
컴퓨터/전자,ALL,77,"[히츠](최종289,000원)히츠 건조기 7KG HD-700S 무료배송",299000,299000,7
컴퓨터/전자,ALL,78,[삼성전자]삼성 공식인증 마이크로SD EVO PL MB-MC512HA/KR ED,88960,88960,4
컴퓨터/전자,ALL,79,[뽀송]위닉스 제습기 뽀송 DXAE100-JWK 10리터 / BL,214700,214700,1
컴퓨터/전자,ALL,80,[신일전자][신일] [인기모델]  에어 서큘레이터 블랙(SIF-PC30DCC)+보관파우치,100650,100650,21
컴퓨터/전자,ALL,81,SWITCH 페이퍼 마리오 종이접기 킹 한글판 C,61980,61980,0
패션의류,ALL,15,요즘에 싹쓰리 클리어런스+10%/청바지/반바지/3XL~,9900,9900,69
패션의류,ALL,16,시원하고 세상편한 파자마/국산 프리미엄 나시 속바지,5900,5900,0
패션의류,ALL,17,루나샵 여름신상티셔츠 5900원~ 박스티/원피스/롱티,5900,5900,69
패션의류,ALL,18,49/79균일가 썸머SALE 원피스/팬츠1+1/투피스/스커트,7900,7900,69
패션의류,ALL,19,시크릿라벨 여름신상 블라우스/원피스/티셔츠/루즈핏,20000,20000,0
패션의류,ALL,20,[지오다노]지오다노 신상+시즌오프 팬츠/반팔/반바지 최대할인전,15000,15000,70
패션의류,ALL,21,시크루즈/티셔츠/바캉스룩/SET상품/빅사이즈,6900,6900,70
패션의류,ALL,22,쿨론 티셔츠2900원/아이스팬츠/운동복/헬스/쿨티,2900,2900,69
패션의류,ALL,23,[뱅뱅]뱅뱅인터크루 최대17%/싹쓰리썸머특가/반팔/반바지,8900,8900,69
패션의류,ALL,24,[마르조]마르조 원피스/블라우스/팬츠/린넨/빅사이즈 썸머세일,9900,9900,69
패션의류,ALL,25,수맘 여름 홈웨어 잠옷 파자마 세트 모음,4900,4900,69
패션의류,ALL,26,스위트바니 여름신상5900원~롱원피스/티셔츠/박스티,5900,5900,69
패션의류,ALL,27,[데일리앤]데일리앤 여름신상/반팔티/브이넥/레터링/롱티셔츠,7600,7600,69
패션의류,ALL,28,[게스]22%추가할인  게스 본사 특가 할인전,14000,14000,69
유아동/출산,ALL,13,[케즈](신세계강남점)(5일 썸머 스페셜 세일)20 S/S  케즈 컨템포러리 스프링 컬렉션 스트링 미니 버킷백 17종...,24230,24230,19
유아동/출산,ALL,14,[앤디애플]아동복/상하복/티셔츠/원피스/여름옷/래쉬가드,9900,9900,70
유아동/출산,ALL,15,[베베숲]베베숲 프리미어 물티슈 엠보싱 캡 70매 20팩,27630,27630,0
유아동/출산,ALL,16,[트라이]아동팬티 1+1 총10매 / 런닝 속옷 남아 여아 주니어,6800,6800,69
유아동/출산,ALL,17,[미스터버블]오리지널 버블바스1060ml 펌프+사은품 외 세제 칫솔,14900,14900,69
유아동/출산,ALL,18,[블루독]블루독 티셔츠/반팔티/카라티/원피스/반바지/바지,15000,15000,70
유아동/출산,ALL,19,[젤리스푼]아동복/아동의류/여아원피스/아동수영복/실내복,7900,7900,69
유아동/출산,ALL,20,(예약판매/8월20일발송)큰별 쌤 최태성의 한국사 수호대 전7권,71000,71000,7
유아동/출산,ALL,21,[릴리유]릴리유 퓨어퍼플 물티슈 캡72매X10팩(1BOX),16900,16900,52
유아동/출산,ALL,22,어스본 초등학생이 알아야 할 100가지 세트 (전11종),149000,149000,9
유아동/출산,ALL,23,[팸퍼스]팸퍼스 베이비드라이 5단계 팬티형 기저귀 36p x 4팩,60900,60900,0
유아동/출산,ALL,24,[네파키즈]여름특집 유아동 의류 래쉬가드 잡화 모음_NK99C086,20000,20000,69
유아동/출산,ALL,25,[팬콧]팬콧 남녀 반팔/티셔츠/팬츠 시즌오프,8900,8900,69
신발/잡화,ALL,19,[월드컵]남성 여성 아동 아쿠아슈즈 슬리퍼 샌들 운동화 뮬,7900,7900,69
신발/잡화,ALL,20,슈마레 소가죽 펀칭 펌프스 샌들,27310,27310,8
신발/잡화,ALL,21,기라로쉬 3단 완전자동우산 [바이어스7K-70061],8400,8400,20
신발/잡화,ALL,22,탑모델 플랫/슬리퍼/슬링백/쪼리/샌들/블로퍼스퀘어뮬,8800,8800,67
신발/잡화,ALL,23,[크록스]크록스 BEST 18~20% 쿠폰 27일부터 다운로드(G200727),24900,24900,70
신발/잡화,ALL,24,단골언니 여성 여름 샌들/플랫/스트랩/웨지/슬리퍼,14800,14800,26
신발/잡화,ALL,25,[별이랑] 24k 순금돌반지 best 01(5종 택1) 3.75g,346280,346280,4
신발/잡화,ALL,26,[엘칸토]엘칸토 20SS 남녀 여름 신상 샌들 세일 뮬 외,38900,38900,69
신발/잡화,ALL,27,[랩](랩 LAP)(NEW)나일론 복조리백 (AL1AB272),41540,41540,11
신발/잡화,ALL,28,BT21 정품 신상 베베/페니/POP/페이스/패턴/ 슬리퍼,8900,8900,69
신발/잡화,ALL,29,[페이퍼플레인]여성 레인부츠 장화 여름부츠 신발 방수부츠 레인슈즈,17800,17800,69
신발/잡화,ALL,30,브루마스 국내생산 천연양가죽 토오픈 샌들,59000,59000,0
스포츠/자동차,ALL,39,[모다아울렛]아디다스 성인/아동 인기 의류/슈즈,18960,18960,20
스포츠/자동차,ALL,40,[아디다스] 아디다스 인기상품 대방출 팔콘/팀코트 외 18종 특가,36270,36270,7
스포츠/자동차,ALL,41,[아디다스](신세계경기점)[SWIM/RUNNING] 슬라이드/스니커즈/런닝화 (FZ0388 FZ0387 FV0741 FV7034 FV7031 EH1859 ...,38180,38180,22
스포츠/자동차,ALL,42,[리복]피한런 4.0,29000,29000,0
스포츠/자동차,ALL,43,[로티캠프]원터치 사각 텐트 4인용 캠핑 용품 낚시 그늘막,84900,84900,0
스포츠/자동차,ALL,44,[뉴발란스]뉴발란스 다운/백팩/트레이닝/러닝화 상설 기획전,98900,98900,0
스포츠/자동차,ALL,45,[콜핑]3900원 여름 특가 티셔츠/바지 세일전,19000,19000,50
스포츠/자동차,ALL,46,[아쿠런]아쿠아슈즈 아쿠런 7월 이벤트 슈즈파우치 증정,18560,18560,22
스포츠/자동차,ALL,47,[헤링본]커플 래쉬가드 빅사이즈 비치웨어 반바지 수영복 세트,26900,26900,10
스포츠/자동차,ALL,48,[르까프]르까프 남성 에어쿨 데일리 티셔츠+하프팬츠 총 5종,39000,39000,0
스포츠/자동차,ALL,49,[리복]리복본사로얄 브릿지 3.0 /DV8335,31600,31600,0
스포츠/자동차,ALL,50,[패스트캠프]원터치자동텐트 오토6 육각텐트,64310,64310,7
스포츠/자동차,ALL,51,[BUCK703]20%+10%추가 할인 버팔로 구명조끼外/비치타올/튜브,24210,24210,67
스포츠/자동차,ALL,52,[리복]리복본사DMX 시리즈 2200 /EF7726,79000,79000,0
스포츠/자동차,ALL,53,KC안전인증 국산 구명조끼 S사이즈 외 유아/아동/성인,9900,9900,61
스포츠/자동차,ALL,54,15000 키즈구조대 불빛멜로디 입체우산 (LED 안전우산),8500,8500,0
생활/주방/건강,ALL,36,국내생산 3중 마스크  50매 멜트블로운 일회용마스크,11500,11500,23
생활/주방/건강,ALL,37,업계를 리드하는 기업 3SK택배박스,28600,28600,9
생활/주방/건강,ALL,38,[미마마스크]SNS 입소문 (100% 국내 생산 무중력 마스크) 미마 보건용 KF94 마스크 화이트 50매,69900,69900,1
생활/주방/건강,ALL,39,NEW땡큐 화장지 (30롤 x 2팩) / 3겹 두루마리 휴지,9500,9500,68
생활/주방/건강,ALL,40,1+1 방충망먼지제거기/방충망/방충망청소/,7900,7900,0
생활/주방/건강,ALL,41,[2080]2080 히말라야 마운틴솔트 치약 120gx8개(핑4크4)+증정,8900,8900,15
생활/주방/건강,ALL,42,kf94 마스크 블랙 대형 합리적인 비말차단 국내산 40매,39500,39500,10
생활/주방/건강,ALL,43,[퓨어시스]국산 덴탈 마스크 50매 여름 비말 차단 일회용 KF94,15900,15900,0
생활/주방/건강,ALL,44,무형광 미쁘 핸드타올  2겹5000매 페이퍼타올 핸드타월,20200,20200,0
생활/주방/건강,ALL,45,국산 KF-AD 비말차단 일회용 덴탈마스크 대형 50매,24000,24000,0
생활/주방/건강,ALL,46,[페브리즈]샘플링이벤트/페브리즈 화장실용 6ml 1+1 비누+라벤더,13000,13000,0
도서/음반,ALL,49,(중복할인+사은품) 창의력 사고력 수학 팩토 소마셈 킨더 키즈 팩토슐레 초등문제집,47600,47600,50
도서/음반,ALL,50,비상교육  기똥찬 남매의 어쩌다 과학모험 시리즈 (전12권),124270,124270,5
도서/음반,ALL,51,게임보이 컴플리트 가이드 - 세계에서 가장 많이 판매된 휴대용 게임기의 모든 것 ,19800,19800,0
도서/음반,ALL,52,스콜라스틱 리딩라인 모음전1,109000,109000,41
도서/음반,ALL,53,(세트/애플특전+앨범3종+포스터3장+지관통증정) 에이티즈 (ATEEZ) - ZERO : FEVER Part.1 (미니앨범 5집),41400,41400,0
도서/음반,ALL,54,(대교소빅스) 똑똑한 꼬마박사 키디독 열고 돌리고 펼쳐봐,69000,69000,54
도서/음반,ALL,55,NEW 기초잡는 수학동화 세트 (전10권)_쑥샘NEW 기초잡는 수학동화 세트 (전10권)_쑥샘TV,99000,99000,10
도서/음반,ALL,56,(세계문화전집-특가) 2020 개정신판 와우월드좋은친구 총69종 세트 : 세이펜별매,212700,212700,10
도서/음반,ALL,57,JYBOOKS 또보는 노부영 동영상 OTG 메모리(16G),78000,78000,35
도서/음반,ALL,58,(애플비)사운드토이북 베스트 15종 / 한글버스 시계놀이 드릴놀이 드림카,24500,24500,30
도서/음반,ALL,59,(신나라특전) 스트레이 키즈 (Stray Kids) - Stay In Playground (2nd Photobook),44000,44000,0
도서/음반,ALL,60,노부영 런투리드 OTG 메모리 (16GB),165000,165000,0
도서/음반,ALL,61,건강한 책밥 단행본 골라담기,13000,13000,0
도서/음반,ALL,62,쿠폰할인+사은품) 2020년도 1 2 학기 디딤돌 초등 수학 기본 원리 응용 연산 문제유형 최상위 S 문제집,11700,11700,0
가구/침구,ALL,48,숨쉬는 침대 매트리스 깔판 높낮이 선택 슈퍼싱글 퀸,22530,22530,9
가구/침구,ALL,49,[바이빔]바이빔 3단 접이식 매트리스  퀸,108900,108900,0
가구/침구,ALL,50,[에이블루]NEW 커블체어 컴피 바른자세 교정의자 등쿠션,42900,42900,18
가구/침구,ALL,51,DIY 액자형 비즈 보석십자수 명화그리기 그림 유화,15800,15800,0
가구/침구,ALL,52,바오 1인용 컴퓨터책상 학생 일자형 좌식책상무료배송,24900,24900,7
가구/침구,ALL,53,홈바의자/아일랜드/식탁/ 바/빠텐/인테리어/스툴/바텐,27300,27300,0
가구/침구,ALL,54,시원한 쿨잠 여름 소재 홑이불 냉감/시어서커,15900,15900,69
가구/침구,ALL,55,철제 이동식 트롤리 3단 선반 이동식수납장 기저귀함,24200,24200,6
가구/침구,ALL,56,[센스맘]센스맘 에어매트리스 9존 12cm 퀸(Q),114030,114030,4
가구/침구,ALL,57,[아트홀릭]액자형 DIY 보석십자수 액자 비즈 유화 명화그리기,18700,18700,15
가구/침구,ALL,58,led 방등 거실등 등 기구 형광등 조명 LG,16400,16400,60
가구/침구,ALL,59,냉감 여름 침대매트리스커버 알러지케어/순면/극세사,9900,9900,70
가구/침구,ALL,60,제이준리빙 홑겹이불 베개커버세트,15900,15900,59
가구/침구,ALL,61,[잠스쿨]떡실신 매트리스 침대 바닥 토퍼 싱글/퀸/접이식/마약,49000,49000,38
가구/침구,ALL,62,쿨링 인견 토퍼 1+1 (슈퍼싱글/퀸/킹),39900,39900,69
가구/침구,ALL,63,박세리식탁 키높이밥상/교자상/접이식테이블/좌식책상,37360,37360,30
식품,ALL,70,영광군농협/ 19년산 해뜨지 신동진쌀 20kg/상등급,54900,54900,0
식품,ALL,71,[동원에프앤비]동원 샘물 2L x9병 x3팩 (총27병) /생수/음료수,12500,12500,10
식품,ALL,72,밥상마루 100% 참기름 350ml + 들기름 350ml,18900,18900,0
식품,ALL,73,재래도시락김16봉 x3개총48봉 2개이상 구매시 추가증정,11090,11090,21
식품,ALL,74,[웅진]빅토리아 탄산수 탄산음료 500ml 350ml캔 2박스,17900,17900,21
식품,ALL,75,스타필드 입점 하남쭈꾸미 500g 보통맛 2팩+매운맛 2팩,39510,39510,0
식품,ALL,76,[맥심]맥심 화이트 골드 커피믹스 320T : 커피는 맥심 ~,32900,32900,20
식품,ALL,77,[떡보의하루]영양찰떡40개 45gX40개 아침식사대용 답례떡 떡,29900,29900,11
식품,ALL,78,[백산수]백산수 2L 24병/생수전문배송,19600,19600,10
식품,ALL,79,태안 안면도 활 참바지락 (왕) 1Kg / 90미 내외,9900,9900,37
식품,ALL,80,[CJ] 비비고 왕교자 1.05kgx4봉 + 찐만두 168g 증정,25800,25800,0
식품,ALL,81,[사조해표]사조 해바라기유 900ml x4병,12400,12400,41
화장품/헤어,ALL,46,[리코셀]1일1팩 네이처 촉촉 순한 마스크팩 23ml 총 100장,15900,15900,20
화장품/헤어,ALL,47,10초 새치커버 라피타 타투 헤어틴트 NO염색약,22900,22900,0
화장품/헤어,ALL,48,[미쟝센]NEW 미쟝센 퍼펙트 세럼 80ml 2+2 (옵션),26900,26900,32
화장품/헤어,ALL,49,[헤드앤숄더]헤드앤숄더 쿨 멘솔 샴푸 850ml 2개 + 증정,17170,17170,38
화장품/헤어,ALL,50,[닥터포헤어]닥터포헤어 폴리젠 플러스 샴푸 500ml 2개 + 200ml,31680,31680,1
화장품/헤어,ALL,51,[라벨영]호랑이 비누 1+1 /여.드름+흉터+좁쌀 제거/병풀추출물,9900,9900,0
화장품/헤어,ALL,52,이니스프리 7월 마스카라 1+1 외 화산송이 특별전,14000,14000,30
화장품/헤어,ALL,53,(말콤) 4+1 / 말콤샴푸 트리트먼트 워시 클렌징폼,8900,8900,0
화장품/헤어,ALL,54,[한스킨](17%쿠폰) 온라인전용 신상 외 베스트 75% 할인+증정,12900,12900,46
화장품/헤어,ALL,55,[휴족시간]쿨링시트 6매입 x10개+젤시트4매입 증정/ 휴가필수품,24500,24500,23
화장품/헤어,ALL,56,[티에스]올뉴플러스TS샴푸(500mlx2)뉴프리미엄샴푸/TS쿨샴푸,31800,31800,0
화장품/헤어,ALL,57,[해피바스]오늘하루 아모레퍼시픽 데일리뷰티 특가,10900,10900,52
화장품/헤어,ALL,58,[에뛰드하우스]UP TO 50% 핫태 핫템 특가전,14400,14400,10
화장품/헤어,ALL,59,[아이오페]더마 리페어 시카크림 50ml/피부진정 저자극/수분크림,22400,22400,30
화장품/헤어,ALL,60,[라벨영]쇼킹사과초클렌저 1+1+1/개기름+피지+블랙헤드 제거,19900,19900,0
여행,ALL,72,제주 아쿠아플라넷 입장권/ 제주도 아쿠아리움/국내최대아쿠아리움,12000,12000,0
여행,ALL,73,(10%카드할인)(당일사용불가/문자발송) 제천 해브나인스파 종일권(7/25~8/16)/리솜스파/제천스파,30900,30900,43
여행,ALL,74,|최대10만원할인|켄싱턴 리조트 서귀포(제주 호텔/서귀포/서귀포시/중문/표선/성산),83300,83300,2
여행,ALL,75,코엑스아쿠아리움 8월 입장권(코엑스 아쿠아리움/아쿠아리움/코엑스/삼성/서울),19900,19900,17
여행,ALL,76,"|최대 10만원 할인||부산 호텔| 라마다 앙코르 바이 윈덤 부산 해운대 (해운대,센텀시티,재송)",67200,67200,0
여행,ALL,77,|최대10만원할인|평창 라마다 호텔&스위트 바이 윈덤(강원 호텔/평창/정선/횡성),82320,82320,2
여행,ALL,78,|최대10만원할인|힐튼 부산(부산 호텔/기장/광안리),474320,474320,2
여행,ALL,79,|부산 서구| 베스트웨스턴플러스 부산 송도(송도해수욕장/부산송도호텔/베스트웨스턴송도),66000,66000,0
여행,ALL,80,"|최대 10만원 할인||강원 리조트| 소노벨 비발디파크 B · C (구 대명리조트 오크 · 파인) (홍천,횡성)",94000,94000,0
여행,ALL,81,"|최대 10만원 할인||인천 호텔| 파라다이스호텔&리조트,파라다이스시티 (인천공항,을왕리)",264000,264000,0
여행,ALL,82,"|최대10만원할인|이비스 버젯 앰배서더 해운대(부산 호텔/해운대/해운대 (센텀,송정))",44000,44000,0
여행,ALL,83,(이용1일전구매필수) 평창 대관령 삼양목장 (대관령/드라마촬영지/체험학습/가족여행/테마여행),7200,7200,10
컴퓨터/전자,ALL,82,쿠진 나이프케어i 살균건조기 + 칼가위4종 풀세트,146100,146100,13
컴퓨터/전자,ALL,83,대웅 가정용 스탠드선풍기  신제품출시_3978,22910,22910,7
컴퓨터/전자,ALL,84,컴퓨존 AMD 라이젠 5 3600 마티스 쿨러포함 정품,269270,269270,1
컴퓨터/전자,ALL,85,[샤오미]샤오미 미밴드5 AMOLED 2020신상 표준버전 글로벌 블랙,41800,41800,19
컴퓨터/전자,ALL,86,갤럭시 S20 노트10 5G/노트9/8/S10/S9/S8/폰케이스,19900,19900,17
컴퓨터/전자,ALL,87,[아이디어패드]SLIM3-15ARE R3 그레이/ R3-4300U/ 램4G증정(동봉),459000,459000,6
컴퓨터/전자,ALL,88,한일전기 DCF-710R 부드러운 7엽 DC모터 리모콘선풍기,79900,79900,0
컴퓨터/전자,ALL,89,2020최신 QCY T5S 블루투스 이어폰 페어링팝업창착용,27600,27600,0
컴퓨터/전자,ALL,90,[샤오미]샤오미 미밴드5 개봉 후 한글판 /미밴드5 한글판,45900,45900,0
컴퓨터/전자,ALL,91,쿠진 쿠진 나이프케어 살균건조기 풀세트(시즌2),144310,144310,14
컴퓨터/전자,ALL,92,[한일전기]만능 미니탈수기 짤순이 W-110,56730,56730,5
컴퓨터/전자,ALL,93,인증점 갤럭시 버즈플러스 BTS 에디션/SM-R175,220000,220000,0
패션의류,ALL,29,글램공감/브라1+팬티2/속옷세트/빅사이즈/여성속옷,6900,6900,70
